Date,True,dLinear,TimesNet,True Prod,Prod
2023-09-05 02:00:00,6.8845496,8.867251,8.007834,14.066276,15.22724
2023-09-05 03:00:00,6.8052664,8.217085,7.4178147,8.663026,5.056054
2023-09-05 04:00:00,7.02915,7.750839,6.730596,3.253225,2.0852847
2023-09-05 05:00:00,5.6839,7.598218,7.217386,1.0155004,0.9692182
2023-09-05 06:00:00,4.79465,7.4935546,6.885152,0.10789987,0.72486764
2023-09-05 07:00:00,6.66365,7.5618696,6.986807,0.7601,1.472561
2023-09-05 08:00:00,6.75745,7.872216,7.0859203,3.4446752,4.7954807
2023-09-05 09:00:00,7.0188665,8.509878,7.256268,8.998725,11.247537
2023-09-05 10:00:00,7.0598335,9.073812,7.6388116,14.281475,15.024711
2023-09-05 11:00:00,10.4594,9.748002,8.51794,18.532625,18.785364
2023-09-05 12:00:00,12.0880995,10.756289,9.842942,20.465675,19.89124
2023-09-05 13:00:00,12.4897,11.728837,11.626167,22.13655,20.715094
2023-09-05 14:00:00,12.98595,12.486007,12.386535,22.015324,21.127853
2023-09-05 15:00:00,12.943,13.175656,12.533531,20.6728,20.930664
2023-09-05 16:00:00,7.85955,13.550048,12.578778,17.968151,18.146477
2023-09-05 17:00:00,12.55252,13.56132,12.672262,9.390425,15.5516
2023-09-05 18:00:00,13.466275,13.549309,12.727411,9.434775,6.8975897
2023-09-05 18:00:00,13.466275,12.384114,11.746039,3.5519252,1.539145
2023-09-05 19:00:00,13.4676,12.190864,11.417742,1.5323755,0.9150121
2023-09-05 20:00:00,13.4689245,11.635293,11.405915,0.17952485,0.7003617
2023-09-05 21:00:00,13.797467,10.6032505,10.570907,0.77619964,1.3866342
2023-09-05 22:00:00,13.127533,9.567651,9.784724,3.513275,4.8067408
2023-09-05 23:00:00,12.4576,8.809271,9.851818,9.29465,11.932803
2023-09-06 00:00:00,11.93985,8.180949,8.922294,14.670375,16.177767
2023-09-06 01:00:00,11.707833,7.464584,7.3983464,18.37005,19.41138
2023-09-06 02:00:00,11.605,6.994062,6.8149476,20.710526,20.323174
2023-09-06 03:00:00,6.7760496,6.848725,6.9794374,21.615824,20.907831
2023-09-06 04:00:00,6.7833333,6.8914795,6.6216087,21.3714,21.193056
2023-09-06 05:00:00,6.663467,6.851272,6.808322,20.43965,20.878262
2023-09-06 06:00:00,7.1291003,6.7834263,6.793876,17.8995,16.568222
2023-09-06 07:00:00,6.7835,6.960799,6.902396,11.9468,9.063724
2023-09-06 08:00:00,6.4379,7.404663,6.5084558,6.539076,8.750515
2023-09-06 09:00:00,6.7592664,7.9282026,6.464506,3.2531002,2.6422632
2023-09-06 10:00:00,6.6703997,8.563321,6.6137147,0.99407464,1.0507582
2023-09-06 11:00:00,10.7523,9.284906,7.7786326,0.11294967,0.7147143
2023-09-06 12:00:00,12.3688,9.907523,9.600991,0.8080502,1.1164839
2023-09-06 13:00:00,13.9853,10.430372,10.846706,3.4768002,3.7555687
2023-09-06 14:00:00,12.389441,10.80081,11.114842,8.974675,8.45775
2023-09-06 15:00:00,12.916567,10.723513,10.744195,14.198525,14.778731
2023-09-06 16:00:00,10.4174,10.549636,10.058395,17.94335,18.57468
2023-09-06 17:00:00,12.795549,10.568381,10.575743,20.3804,19.972721
2023-09-06 17:00:00,12.795549,11.945285,13.39752,21.165676,20.477491
2023-09-06 18:00:00,12.523467,12.836584,13.131944,20.891026,20.640766
2023-09-06 19:00:00,12.3727665,13.363378,13.354155,22.79825,20.520376
2023-09-06 20:00:00,12.222067,13.203976,13.490128,33.289024,16.82999
2023-09-06 21:00:00,12.56646,12.739702,13.10576,26.0614,12.528012
2023-09-06 22:00:00,12.677,11.8798895,12.575011,16.113674,4.886768
2023-09-06 23:00:00,11.584675,11.244307,11.311675,6.353175,1.6783159
2023-09-07 00:00:00,9.14795,10.207758,10.302963,2.1723502,0.8987905
2023-09-07 01:00:00,11.343433,9.23224,9.494745,0.22775044,0.7013852
2023-09-07 02:00:00,9.7482,8.681863,8.035066,1.5068247,1.2278775
2023-09-07 03:00:00,9.859833,8.622239,7.7777658,6.6709003,3.6771958
2023-09-07 04:00:00,7.4536667,8.560565,8.417096,16.702126,6.8913345
2023-09-07 05:00:00,6.7546,8.328038,8.018469,13.9761505,8.97993
2023-09-07 06:00:00,6.7773,7.8537245,6.9678764,24.47935,13.610557
2023-09-07 07:00:00,7.38485,7.586183,7.3730273,31.700026,15.723818
2023-09-07 08:00:00,6.9746337,7.6692266,7.3306346,25.488825,15.628305
2023-09-07 09:00:00,9.06495,8.180694,6.3494883,28.16625,17.42359
2023-09-07 10:00:00,11.5189,9.0263195,7.220206,31.405825,22.733772
2023-09-07 11:00:00,12.06788,9.901893,9.001107,31.872375,31.151434
2023-09-07 12:00:00,11.55235,10.738223,10.745889,24.814875,26.01427
2023-09-07 13:00:00,13.9303,11.631615,11.89807,15.739175,16.981525
2023-09-07 14:00:00,12.593,11.793688,11.891647,6.4562006,4.560931
2023-09-07 15:00:00,12.887033,11.726878,13.015914,2.1290748,1.2164751
2023-09-07 16:00:00,12.4802,11.529523,13.261687,0.21414986,0.7243696
2023-09-07 16:00:00,12.4802,13.291946,13.045441,1.7280747,1.5562817
2023-09-07 17:00:00,9.53962,13.373795,13.318906,6.3981,5.560346
2023-09-07 18:00:00,12.285667,13.453189,13.319059,15.450825,16.612827
2023-09-07 19:00:00,11.8564005,13.2530365,13.602062,20.642426,15.598723
2023-09-07 20:00:00,10.981151,12.890127,13.2298765,21.944876,17.573696
2023-09-07 21:00:00,12.3564005,12.255691,13.381854,36.5978,33.955112
2023-09-07 22:00:00,11.349,11.57005,13.068058,40.12465,27.21165
2023-09-07 23:00:00,11.320875,10.796731,11.978258,40.660927,32.143536
2023-09-08 00:00:00,7.9496,9.870557,10.725291,38.15715,35.491337
2023-09-08 01:00:00,7.8531003,9.153263,9.381621,33.3711,35.493847
2023-09-08 02:00:00,7.111067,8.824893,8.615196,26.744474,28.5315
2023-09-08 03:00:00,7.26245,8.55231,8.668834,16.878302,17.132711
2023-09-08 04:00:00,6.978067,8.460295,8.426555,6.233425,7.3989196
2023-09-08 05:00:00,6.693683,8.401845,8.268259,1.8249253,1.504229
2023-09-08 06:00:00,6.75515,8.26575,8.100376,0.26085007,0.72159123
2023-09-08 07:00:00,6.1587,8.342303,8.032089,0.9760004,3.2933648
2023-09-08 08:00:00,5.4540334,8.671062,7.495786,6.2767253,12.241356
2023-09-08 09:00:00,6.9013,9.309471,7.8721714,17.66895,18.310213
2023-09-08 10:00:00,12.748167,9.940616,9.048314,28.00525,26.52345
2023-09-08 11:00:00,12.1326,10.649088,10.652923,35.5919,26.43036
2023-09-08 12:00:00,11.9487,11.503537,11.5782,40.070023,38.05609
2023-09-08 13:00:00,10.855325,12.090981,12.308033,41.2046,40.00931
2023-09-08 14:00:00,7.4189,12.33738,12.915024,40.8646,40.419636
2023-09-08 15:00:00,3.9824748,12.432779,14.291012,38.284603,39.071583
2023-09-08 15:00:00,3.9824748,9.597615,10.131952,33.400948,36.088417
2023-09-08 16:00:00,10.553425,9.896498,10.69887,26.0325,28.397547
2023-09-08 17:00:00,12.0452,10.195723,10.747946,16.2518,16.303848
2023-09-08 18:00:00,13.536975,10.472548,11.823572,5.9024,5.127754
2023-09-08 19:00:00,11.7016,10.341276,10.792083,1.6266011,1.2822124
2023-09-08 20:00:00,11.04725,9.788846,10.43843,0.20587544,0.7311391
2023-09-08 21:00:00,10.3929,9.15017,9.918393,0.6170493,1.1768628
2023-09-08 22:00:00,6.8669667,8.250212,9.267394,5.059475,4.8873687
2023-09-08 23:00:00,7.0026,7.5698915,7.8667884,16.134424,16.04106
2023-09-09 00:00:00,6.8142996,7.1093416,7.047552,27.32125,27.067778
2023-09-09 01:00:00,6.71645,7.1676474,6.750727,35.129852,36.954918
2023-09-09 02:00:00,6.8782,7.431566,6.7454615,39.730022,40.160896
2023-09-09 03:00:00,6.0821667,7.373858,6.939348,41.817677,41.508877
2023-09-09 04:00:00,5.7397003,7.1235967,6.5504584,41.925377,41.498146
2023-09-09 05:00:00,6.3506403,6.851216,7.28205,40.910774,40.08451
2023-09-09 06:00:00,6.9615803,6.627812,6.9504356,36.088978,36.317574
2023-09-09 07:00:00,6.92165,6.701055,6.478699,28.037199,27.140562
2023-09-09 08:00:00,6.2725754,7.27147,6.9318914,17.052725,16.181864
2023-09-09 09:00:00,6.6098666,8.066049,7.372752,6.1095757,5.091144
2023-09-09 10:00:00,6.5527997,8.988744,8.489487,1.4148247,1.15706
2023-09-09 11:00:00,6.8021665,10.033632,8.2260275,0.12312447,0.7097963
2023-09-09 12:00:00,6.6605496,10.439415,7.850073,0.62385005,1.120232
2023-09-09 13:00:00,7.682133,10.378121,7.891161,5.0603757,4.6836762
2023-09-09 14:00:00,9.52525,10.105792,7.5888114,16.21915,15.963164
2023-09-09 14:00:00,9.52525,7.479864,7.200874,26.91315,26.929432
2023-09-09 15:00:00,8.865867,7.413626,6.7809706,34.576675,36.460724
2023-09-09 16:00:00,8.9021,7.681206,7.2756357,39.346325,39.87753
2023-09-09 17:00:00,8.9361,8.380546,7.4918385,41.73145,41.014584
2023-09-09 18:00:00,9.11,9.071928,7.3234577,41.648727,41.044704
2023-09-09 19:00:00,9.15016,9.367166,7.176788,39.294926,40.015236
2023-09-09 20:00:00,10.3183,9.391471,7.1332006,34.92525,36.350338
2023-09-09 21:00:00,9.372325,9.102551,6.492909,27.305151,27.519371
2023-09-09 22:00:00,9.1915,8.516032,6.253831,16.978949,16.092497
2023-09-09 23:00:00,9.010674,7.9783816,6.5139294,6.1642747,5.116244
2023-09-10 00:00:00,8.362667,7.793617,6.1925936,1.402351,1.117061
2023-09-10 01:00:00,6.749825,7.7186213,6.485721,0.09407564,0.7034428
2023-09-10 02:00:00,4.7819,7.6954966,6.6566606,0.6111254,1.2328833
2023-09-10 03:00:00,6.6953335,7.5990977,6.7817173,4.9167747,4.718767
2023-09-10 04:00:00,6.6492996,7.365416,6.3969297,16.14035,15.938062
2023-09-10 05:00:00,6.7602997,6.8726153,6.645169,26.976126,26.717379
2023-09-10 06:00:00,6.70235,6.4241776,6.724508,34.72065,36.297417
2023-09-10 07:00:00,6.28326,6.2944584,6.1477137,39.1695,39.640484
2023-09-10 08:00:00,6.8027253,6.339603,6.583418,41.029102,40.995968
2023-09-10 09:00:00,6.63695,6.720419,7.2401657,41.5312,40.78553
2023-09-10 10:00:00,6.80595,7.5619984,7.614491,40.588123,38.900005
2023-09-10 11:00:00,6.5857,8.209459,7.9116316,35.937927,34.184616
2023-09-10 12:00:00,6.6503,8.538015,7.489189,27.735874,26.137138
2023-09-10 13:00:00,6.73415,8.793887,8.340595,16.934324,16.108686
2023-09-10 13:00:00,6.73415,7.771437,8.179536,5.99965,4.3119507
2023-09-10 14:00:00,6.76602,8.043709,8.116151,1.3195004,1.0519536
2023-09-10 15:00:00,7.14915,8.138541,7.9501777,0.09359908,0.6975639
2023-09-10 16:00:00,8.0105,8.442326,8.146387,0.69074947,0.9358344
2023-09-10 17:00:00,6.90835,8.855304,8.106835,4.830826,4.7324324
2023-09-10 18:00:00,7.03035,9.031015,8.609795,15.185651,15.685953
2023-09-10 19:00:00,7.429125,9.251478,7.3910484,26.120325,27.130644
2023-09-10 20:00:00,7.4739,9.341848,6.923616,33.9693,35.01603
2023-09-10 21:00:00,7.1449,9.18775,6.29974,38.325397,38.780125
2023-09-10 22:00:00,7.2992,8.727389,5.7695785,40.40115,40.084873
2023-09-10 23:00:00,7.2395,8.400251,5.9428988,41.144424,40.46868
2023-09-11 00:00:00,7.148584,8.020248,6.314352,39.807625,38.4788
2023-09-11 01:00:00,7.2232003,7.7255235,6.0674067,30.569698,33.94732
2023-09-11 02:00:00,4.8196497,7.624819,6.5695415,23.054375,26.414623
2023-09-11 03:00:00,5.7169504,7.7571163,6.734018,16.150675,16.264019
2023-09-11 04:00:00,7.2160497,7.551986,6.424577,6.0426755,4.8067846
2023-09-11 05:00:00,6.710867,7.2278075,6.377748,1.4947251,1.0100756
2023-09-11 06:00:00,6.69395,7.0558105,6.3889093,0.11509908,0.6974692
2023-09-11 07:00:00,6.5361,6.991247,6.8604856,0.6065756,1.2778101
2023-09-11 08:00:00,6.37825,6.982106,6.6059327,4.8555756,4.3478103
2023-09-11 09:00:00,5.422525,7.5141535,7.486602,15.4192,15.011137
2023-09-11 10:00:00,8.0313835,8.104943,8.569874,26.3325,26.740765
2023-09-11 11:00:00,10.7315,8.400828,9.627391,34.26415,35.73499
2023-09-11 12:00:00,8.659275,8.832047,9.906966,38.513477,39.013527
2023-09-11 12:00:00,8.659275,9.775752,7.284075,40.35705,40.163467
2023-09-11 13:00:00,12.971849,10.161348,7.3724704,40.9165,40.524372
2023-09-11 14:00:00,13.0902,10.047618,7.259446,39.49595,39.520718
2023-09-11 15:00:00,13.2085495,9.747375,6.9214454,34.746727,32.06251
2023-09-11 16:00:00,12.77246,9.71387,7.1185102,26.80575,14.268363
2023-09-11 17:00:00,12.33637,9.602777,7.4027185,15.791825,9.656538
2023-09-11 18:00:00,9.151975,9.76221,7.0162354,7.2594247,3.9411588
2023-09-11 19:00:00,13.226267,9.985877,7.185375,1.9469253,1.0848305
2023-09-11 20:00:00,13.572599,9.966995,7.10648,0.112024866,0.70181876
2023-09-11 21:00:00,13.5801,9.433925,6.8948274,0.5073755,1.2709458
2023-09-11 22:00:00,12.9541,8.585,6.0821123,4.806975,4.2624645
2023-09-11 23:00:00,12.82615,7.7983785,6.03322,16.277925,15.296311
2023-09-12 00:00:00,12.18175,7.2769613,5.847417,27.496925,27.055124
2023-09-12 01:00:00,12.1096,6.9972568,5.900666,35.184,36.247257
2023-09-12 02:00:00,11.982,7.0088468,5.9550114,39.48095,39.28085
2023-09-12 03:00:00,5.9558997,7.1177583,5.9912243,42.138927,40.256233
2023-09-12 04:00:00,6.6277003,7.191526,6.1207414,43.00205,40.525143
2023-09-12 05:00:00,6.6338997,7.2514462,6.358404,40.425674,39.95351
2023-09-12 06:00:00,6.61795,7.214072,6.222525,35.984303,37.337852
2023-09-12 07:00:00,6.5587,7.1294975,6.016387,27.947124,34.00019
2023-09-12 08:00:00,5.5209,7.3981957,5.9972563,17.277802,18.6468
2023-09-12 09:00:00,6.2257333,8.003659,6.3707466,6.00505,9.029425
2023-09-12 10:00:00,9.9054,8.891618,7.161633,1.22835,1.2813199
2023-09-12 11:00:00,11.759,9.859495,8.0085335,0.06109908,0.7011977
2023-09-12 11:00:00,11.759,10.0727415,9.4853945,0.60107464,1.0635406
2023-09-12 12:00:00,12.2977,10.742158,10.579125,4.6662507,4.3595657
2023-09-12 13:00:00,12.136533,11.376756,11.011289,15.127049,16.006676
2023-09-12 14:00:00,11.9904,11.873946,11.9705305,25.649824,27.193039
2023-09-12 15:00:00,12.74325,12.585727,12.455862,33.5168,35.83408
2023-09-12 16:00:00,12.343525,13.403844,12.871639,38.007824,39.351826
2023-09-12 17:00:00,12.712184,13.956191,12.915382,40.17825,40.849228
2023-09-12 18:00:00,13.100875,14.569495,12.872096,40.630478,41.090794
2023-09-12 19:00:00,13.0856,14.985018,13.015931,39.4679,38.99414
2023-09-12 20:00:00,13.1501,14.90003,12.976449,35.327198,33.62941
2023-09-12 21:00:00,14.3596,14.210401,12.519132,27.4821,25.749483
2023-09-12 22:00:00,14.001326,13.207503,11.993955,16.9035,15.797588
2023-09-12 23:00:00,12.6175995,12.432279,11.786432,5.9399,3.4426548
2023-09-13 00:00:00,12.3255,11.898697,11.744398,1.2665249,0.9808178
2023-09-13 01:00:00,12.2970495,11.391089,10.859473,0.07137545,0.6909106
2023-09-13 02:00:00,8.655366,10.710788,9.025883,0.6955502,0.9661528
2023-09-13 03:00:00,9.30485,9.874976,8.662102,4.84735,4.3329263
2023-09-13 04:00:00,6.6952996,9.061223,7.8253427,14.696099,15.136228
2023-09-13 05:00:00,6.6166,8.448433,7.225973,25.3348,25.978424
2023-09-13 06:00:00,6.5716333,7.9345665,6.7178187,33.2901,34.889874
2023-09-13 07:00:00,6.6355,7.6111617,7.106114,38.17473,38.677963
2023-09-13 08:00:00,6.83995,7.5385113,6.8559475,40.9167,40.05402
2023-09-13 09:00:00,6.6326003,7.979211,7.3530717,41.798603,40.124363
2023-09-13 10:00:00,8.64755,8.996763,7.13322,40.057926,37.91535
2023-09-13 10:00:00,8.64755,7.3922167,7.5621176,25.212824,28.012276
2023-09-13 11:00:00,12.511766,8.106897,8.578895,16.908949,26.322857
2023-09-13 12:00:00,12.7567005,8.574433,10.045857,16.642075,16.212675
2023-09-13 13:00:00,7.2275,9.15056,11.230838,6.2064,4.9757476
2023-09-13 14:00:00,7.5626,9.8932295,12.801653,1.3661753,0.9811401
2023-09-13 15:00:00,15.017257,10.501299,13.56598,0.074399866,0.6929711
2023-09-13 16:00:00,15.933283,10.691103,13.946468,0.5171254,1.1297652
2023-09-13 17:00:00,11.699266,10.879516,13.723186,4.7550755,4.1225796
2023-09-13 18:00:00,7.46525,11.104968,13.321386,15.482326,14.304391
2023-09-13 19:00:00,14.354224,11.32148,13.7147665,26.0564,25.61814
2023-09-13 20:00:00,13.9633665,11.570211,13.476287,33.77015,35.332943
2023-09-13 21:00:00,13.9916,11.465316,13.445859,38.3636,39.051273
2023-09-13 22:00:00,7.1686,11.111858,13.2806015,42.70555,40.4932
2023-09-13 23:00:00,10.01085,10.66744,13.021496,43.9607,40.877636
2023-09-14 00:00:00,12.485849,10.126796,12.236812,41.627148,39.853035
2023-09-14 01:00:00,12.392833,9.4751005,10.962295,37.06,33.50026
2023-09-14 02:00:00,11.1477995,8.678286,9.744406,29.0449,17.759016
2023-09-14 03:00:00,6.7637253,7.9198055,8.645209,18.135824,16.336027
2023-09-14 04:00:00,6.7637253,7.576134,7.591591,5.904425,7.3786254
2023-09-14 05:00:00,7.414875,7.4674087,7.166049,0.9777514,1.096022
2023-09-14 06:00:00,8.066025,7.243372,7.5562778,0.043625448,0.69358146
2023-09-14 07:00:00,6.6452336,6.989123,7.7527833,0.39387447,1.5974946
2023-09-14 08:00:00,8.7744665,6.803082,7.463048,4.8848004,5.1807966
2023-09-14 09:00:00,10.918099,7.044249,7.183453,16.809425,15.61327
2023-09-14 09:00:00,10.918099,8.670148,7.9851265,28.66815,27.055586
2023-09-14 10:00:00,13.061733,9.603082,9.75117,36.131725,35.913643
2023-09-14 11:00:00,12.212425,10.34457,12.175722,40.294727,39.230587
2023-09-14 12:00:00,12.5525,10.381777,12.809114,43.028873,41.330196
2023-09-14 13:00:00,11.482651,10.449835,12.613161,43.172127,41.721188
2023-09-14 14:00:00,10.4128,11.222216,13.295764,40.926147,40.45758
2023-09-14 15:00:00,13.674333,11.979999,14.628416,35.70115,36.69338
2023-09-14 16:00:00,12.055467,12.635723,14.883488,27.484125,27.867119
2023-09-14 17:00:00,12.7688,12.578372,14.620188,16.854324,16.057898
2023-09-14 18:00:00,11.56855,12.301946,13.839981,5.7696257,4.3011413
2023-09-14 19:00:00,10.6521,12.404022,14.067897,1.1298003,0.9487856
2023-09-14 20:00:00,8.9758,12.460128,14.42269,0.052226033,0.68740374
2023-09-14 21:00:00,8.987267,12.060358,13.994217,0.9632006,1.2595952
2023-09-14 22:00:00,8.9987335,11.463844,12.48882,5.35015,4.730362
2023-09-14 23:00:00,6.7421746,10.916733,10.869204,15.523049,16.141975
2023-09-15 00:00:00,6.9477997,10.889586,10.236848,26.808575,27.969677
2023-09-15 01:00:00,6.7833,10.799585,10.672203,34.3559,36.55632
2023-09-15 02:00:00,6.6868,9.925683,9.857019,36.227524,39.7979
2023-09-15 03:00:00,6.5919,8.80584,8.348668,41.940823,41.26759
2023-09-15 04:00:00,6.6221,8.37019,7.806025,43.607574,40.80805
2023-09-15 05:00:00,5.8878536,8.326295,8.547325,35.815975,30.988142
2023-09-15 06:00:00,6.37536,8.435788,8.707249,11.822525,27.47824
2023-09-15 07:00:00,6.862867,8.3069315,7.692397,7.7850747,7.870701
2023-09-15 08:00:00,6.5321,8.368039,7.7374344,5.0103755,6.335564
2023-09-15 08:00:00,6.5321,7.701531,8.071338,4.5854,2.4809878
2023-09-15 09:00:00,6.603,8.927291,8.647877,1.4440747,0.928475
2023-09-15 10:00:00,6.6774,10.379551,9.33687,0.042476032,0.68912834
2023-09-15 11:00:00,6.55345,11.252815,9.584253,0.115675256,1.0127103
2023-09-15 12:00:00,6.7806334,11.258923,9.858255,4.2928753,11.839367
2023-09-15 13:00:00,7.8871665,11.153816,10.473954,15.8497,12.780022
2023-09-15 14:00:00,8.8483,11.324944,9.878612,27.0765,32.710247
2023-09-15 15:00:00,8.848599,12.101901,10.235564,35.088875,18.890682
2023-09-15 16:00:00,9.994017,12.31323,10.372642,39.58865,27.399279
2023-09-15 17:00:00,10.474733,11.82721,10.0466385,43.560448,41.240353
2023-09-15 18:00:00,12.058366,11.423692,10.797101,43.405643,41.808136
2023-09-15 19:00:00,9.2359,11.244155,10.042198,41.53735,39.881718
2023-09-15 20:00:00,8.9209,10.663663,10.176148,36.440926,26.0099
2023-09-15 21:00:00,6.776067,9.725547,10.198119,27.303375,8.006481
2023-09-15 22:00:00,7.2665,8.525712,9.190081,5.1340504,6.241687
2023-09-15 23:00:00,6.97425,7.766451,8.711373,2.5334752,2.150558
2023-09-16 00:00:00,6.758625,7.642916,8.738525,0.37852487,0.7408598
2023-09-16 01:00:00,6.543,7.444887,8.380758,0.5856742,0.9104848
2023-09-16 02:00:00,6.345825,6.9621844,8.274308,4.9496,3.3155951
2023-09-16 03:00:00,6.5902667,6.1902328,7.7288847,16.3851,15.822253
2023-09-16 04:00:00,6.1177,5.8301635,7.3924813,27.304699,26.804707
2023-09-16 05:00:00,6.6354,5.9871397,7.6441584,35.334198,35.614475
2023-09-16 06:00:00,6.620933,6.242421,7.4848576,39.008823,39.353188
2023-09-16 07:00:00,6.6184,6.420547,6.9784503,40.7692,41.351917
2023-09-16 07:00:00,6.6184,6.235571,5.819625,43.121075,41.303837
2023-09-16 08:00:00,6.6443334,6.4440756,5.990181,42.676525,40.3327
2023-09-16 09:00:00,6.5699,7.0151587,6.413606,35.649876,26.601503
2023-09-16 10:00:00,6.5842004,7.9278092,6.76725,13.824901,30.390335
2023-09-16 11:00:00,6.5857997,8.528349,7.394859,16.569975,5.1087728
2023-09-16 12:00:00,6.5874,8.531914,7.356397,6.4856753,1.8093686
2023-09-16 13:00:00,6.6332,8.331841,7.207243,1.0762504,0.7563032
2023-09-16 14:00:00,6.855375,8.844771,7.053607,0.17105025,1.1515952
2023-09-16 15:00:00,7.2149,9.6395035,7.7420936,4.6651754,3.6958022
2023-09-16 16:00:00,7.9998336,10.078558,8.558347,16.07355,16.086369
2023-09-16 17:00:00,9.757575,10.222846,8.067583,27.7975,27.11034
2023-09-16 18:00:00,9.166901,10.174685,7.750348,35.689022,29.261705
2023-09-16 19:00:00,8.576224,10.028088,8.299916,39.852226,38.889294
2023-09-16 20:00:00,8.843734,9.835352,8.089259,31.72755,39.765823
2023-09-16 21:00:00,6.815567,9.306607,6.6045265,32.196125,35.262806
2023-09-16 22:00:00,6.829867,8.566808,6.813296,30.242075,34.511707
2023-09-16 23:00:00,6.794,8.106692,6.6255693,21.802801,30.322424
2023-09-17 00:00:00,6.7082996,8.082861,6.634986,15.244625,15.349793
2023-09-17 01:00:00,6.7934504,8.195628,6.3581,14.10675,15.735051
2023-09-17 02:00:00,5.9336667,7.8573976,6.1555653,5.07785,4.6848764
2023-09-17 03:00:00,6.74465,7.1795835,5.9502106,0.39322507,0.92678267
2023-09-17 04:00:00,6.77785,6.8337765,5.964197,0.12914889,0.98983735
2023-09-17 05:00:00,6.7531,6.8402724,5.8850956,3.8874497,3.5765474
2023-09-17 06:00:00,6.659,7.0896378,5.6987343,12.408,15.877709
2023-09-17 06:00:00,6.659,7.013128,6.026233,27.51945,27.7902
2023-09-17 07:00:00,6.6812,7.2004027,6.847811,37.092148,28.269371
2023-09-17 08:00:00,6.5778,7.564225,6.9075055,31.198574,39.500355
2023-09-17 09:00:00,6.233125,8.230273,7.7391357,34.000725,17.206116
2023-09-17 10:00:00,6.888,8.836477,7.88342,30.206324,26.736097
2023-09-17 11:00:00,7.542875,9.0184965,7.849348,29.4814,14.791398
2023-09-17 12:00:00,6.6089,8.784732,7.2550597,10.8463,15.8328285
2023-09-17 13:00:00,6.5443997,8.695877,6.9820714,22.514349,12.844132
2023-09-17 14:00:00,6.6629,9.020907,8.157994,14.92595,15.053201
2023-09-17 15:00:00,6.61225,9.5379715,7.885265,3.9950502,3.6527212
2023-09-17 16:00:00,6.7259502,9.868519,8.788638,0.40477487,0.7596225
2023-09-17 17:00:00,6.9265,9.833205,8.083083,0.24477486,0.81046134
2023-09-17 18:00:00,6.7186804,9.549045,8.223994,4.542975,2.82602
2023-09-17 19:00:00,6.913,9.294144,8.647954,13.99195,9.52997
2023-09-17 20:00:00,7.10732,8.881985,7.6504145,24.063725,22.187601
2023-09-17 21:00:00,6.9864,8.150466,7.6162243,35.975353,36.75926
2023-09-17 22:00:00,6.7047997,7.4526253,6.843685,38.57477,28.42039
2023-09-17 23:00:00,7.424033,7.15863,7.096156,42.86355,17.316711
2023-09-18 00:00:00,7.2569504,7.3090773,7.238781,27.681099,24.041315
2023-09-18 01:00:00,7.1372004,7.425841,7.0407724,28.155651,26.88537
2023-09-18 02:00:00,6.205975,7.1824007,7.0699983,19.143074,11.14426
2023-09-18 03:00:00,5.1603,6.658298,6.9744983,15.402349,5.2163444
2023-09-18 04:00:00,7.1997337,6.25518,6.5175376,9.92745,5.4887233
2023-09-18 05:00:00,7.1962004,6.391853,6.307751,3.6736996,1.8892368
2023-09-18 05:00:00,7.1962004,6.6867805,6.55856,0.62197506,0.76222897
2023-09-18 06:00:00,7.06895,6.819055,6.271547,0.106975056,1.8254077
2023-09-18 07:00:00,5.116,6.9984627,6.3614526,3.9860747,3.8678637
2023-09-18 08:00:00,6.36252,7.231216,6.9472823,14.924675,14.002043
2023-09-18 09:00:00,6.9646,7.4780054,7.658822,26.119225,30.376347
2023-09-18 10:00:00,7.724,7.4833183,8.191883,34.112125,37.572407
2023-09-18 11:00:00,8.4834,7.462598,8.791708,38.9292,39.23284
2023-09-18 12:00:00,10.179675,7.5151114,9.366009,41.887802,41.546776
2023-09-18 13:00:00,14.31608,7.600593,9.372329,43.38142,32.917004
2023-09-18 14:00:00,14.9957,7.677483,9.856901,40.861073,34.13559
2023-09-18 15:00:00,13.6984005,7.9319034,10.167081,35.30845,26.624866
2023-09-18 16:00:00,13.2305,8.091338,10.309885,22.9042,19.759865
2023-09-18 17:00:00,11.8500595,8.154388,10.035443,13.726,12.2494955
2023-09-18 18:00:00,10.272349,8.075284,9.861933,5.0553255,1.931023
2023-09-18 19:00:00,13.267799,7.891933,8.8073635,0.9052514,0.81339884
2023-09-18 20:00:00,11.565559,7.4873533,8.120517,0.123601034,1.0002475
2023-09-18 21:00:00,11.937679,7.110211,7.6578603,3.97735,3.1480043
2023-09-18 22:00:00,12.3098,6.8939056,7.4729505,15.1264,15.094314
2023-09-18 23:00:00,9.7214,6.9504204,7.125591,26.296724,26.326908
2023-09-19 00:00:00,7.133,6.9900627,6.869487,34.290127,34.724117
2023-09-19 01:00:00,7.118,7.014729,6.428228,39.2122,38.89172
2023-09-19 02:00:00,6.9670334,6.8882556,6.506634,41.412075,34.24709
2023-09-19 03:00:00,6.9042997,6.728965,6.564907,30.740425,41.147377
2023-09-19 04:00:00,5.90735,6.7900248,6.8442655,42.93755,39.33975
2023-09-19 04:00:00,5.90735,6.918527,6.8915687,36.593052,34.22897
2023-09-19 05:00:00,5.4037004,7.0883827,7.455338,25.624725,20.144087
2023-09-19 06:00:00,7.073,7.2634654,7.6820803,14.088901,14.802296
